service,city,state,company_name,phone,address,website,description,services_offered,pricing,google_rating,google_reviews_count,source_url,collected_date,actual_website,cost_range,years_in_business,license_number,insured,bbb_accredited,bbb_rating,service_area,business_hours,email,logo_url
excavation contractors,Durham,NH,"Soulios Heating & Cooling, LLC",Not provided,"Hooksett, NH",https://www.angi.com/companylist/us/nh/hooksett/queen-city-hvac-llc-reviews-1.htm,"Queen City HVAC LLC is committed to excellence in every aspect of our business. We uphold a standard of integrity bound by fairness, honesty, and personal responsibility. Our distinction is the quality of service we bring to our customers. Accurate knowledge of our trade combined with ability is what makes us true professionals. Above all, we are watchful of our customers' interests, and make their concerns the basis of our business.","AC, Boiler and furnace installation and repair, Repairs and installs, Water heater install and replacement and repair",,5,17,https://www.angi.com/companylist/us/nh/durham/excavating.htm,2026-06-05,https://www.souliosheatingandcooling.com,$775 - $2500,7 years,MBE2201482,Yes,,,"Hooksett, NH",,,
excavation contractors,Durham,NH,Ace's Excavation and Trucking,,"Kingston, NH",https://www.angi.com/companylist/us/nh/kingston/aces-excavation-and-trucking-reviews-1.htm,"Our team is passionate & professional and committed to providing the absolute best experience for our clients. Our obsession over cost, schedule, safety, and quality ensures that projects are completed on time, within budget, and with impeccable attention to detail. From beginning to end of every project, our goal is to bring every aspect and detail of our client's concept to reality. We believe that strong communication, integrity, organization and honesty are the principles that have given us such a trusted reputation in a competitive industry. We are proud of the work that we do, and passionate about bringing visions to life.","Post Construction Clean up, Excavation Major Grading or Resloping, Landscape Minor Grading or Resloping, and more.",,5,2,https://www.angi.com/companylist/us/nh/durham/excavating.htm,2026-06-05,https://www.angi.com/companylist/us/nh/kingston/aces-excavation-and-trucking-reviews-1.htm,,5 years,,No,,,"Kingston, NH",,,
excavation contractors,Durham,NH,CZMGT LLC,Not provided,"Portsmouth, NH",https://www.angi.com/companylist/us/nh/portsmouth/czmgt-llc-reviews-1.htm,"CZMGT LLC handles tough, dirty work like clearing out overgrown landscaping, removing brush and storm debris, and prepping ground for projects. They deliver reliable, detail-focused service with fast response and clean results, trusted by homeowners across the NH Seacoast and Southern Maine.","Demolition, Landscape Minor Grading or Resloping Service, Tree Stump Removal, Forestry Mulching, Grading, Junk Removal, Land clearing, Tree Service",,5,2,https://www.angi.com/companylist/us/nh/durham/excavating.htm,2026-06-05,https://www.angi.com/companylist/us/nh/portsmouth/czmgt-llc-reviews-1.htm,"$950 - $1,100",9 years,Not provided,Not confirmed,,,NH Seacoast and Southern Maine,,,
excavation contractors,Durham,NH,"Majestic Waterscapes, LLC",,"Sanford, ME",https://www.angi.com/companylist/us/me/sanford/majestic-waterscapes-llc-reviews-1.htm,"Majestic Waterscapes is the top choice for all of your vinyl pool building needs. With over 30 years of experience, we can do it all. Call us today! When your outdoor living space needs a facelift, we've got you covered.","Excavation, Major Grading or Resloping, Swimming Pool Cleaning and Maintenance Service, Fiberglass Pool Building or Installation.",,4.2,5,https://www.angi.com/companylist/us/nh/durham/excavating.htm,2026-06-05,https://www.majesticwaterscapes.com,,30 years,,,,,"Sanford, ME",,,
excavation contractors,Durham,NH,Pine River Excavation,,Serving Wakefield and the Surrounding Area,https://www.yelp.com/biz/pine-river-excavation-wakefield?osq=Excavation+Services&override_cta=Request+pricing+%26+availability,"Pine River Excavation is your local small excavation contractor who values working with our community and providing honest and cost effective solutions for your project needs. With over 15 years experience as a General Contractor and Architect, we're here to help support your ideas and bring them to life.","Soil backfilling and compaction, Earthmoving or regrading, Excavation, Land grading, Land clearing",,5,1,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=New+Durham%2C+NH,2026-06-05,https://www.yelp.com/biz/pine-river-excavation-wakefield,,,,,,,Wakefield Area,Mon - Fri: 8:00 AM - 5:00 PM; Sat - Sun: Closed,,
excavation contractors,Durham,NH,MM Property Maintenance,,Serving Farmington and the Surrounding Area,https://www.yelp.com/biz/mm-property-maintenance-strafford?osq=Excavation+Services&override_cta=Request+pricing+%26+availability,"MM Property Maintenance offers many property maintenance services, from spring and fall cleanups to excavation work in Strafford and Rockingham counties, NH, and York County, ME.","Soil backfilling and compaction, Earthmoving or regrading, Excavation, Land grading, Land clearing, and more.",,5,1,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=New+Durham%2C+NH,2026-06-05,https://www.yelp.com/biz/mm-property-maintenance-strafford,,,,,,,"Strafford and Rockingham counties, NH; York County, ME","Monday - Friday: 8:00 AM - 4:00 PM, Saturday - Sunday: Closed",,
excavation contractors,Durham,NH,MacDonald Excavation and Property Services,,Serving Center Harbor and the Surrounding Area,https://www.yelp.com/biz/macdonald-excavation-and-property-services-center-harbor-2?osq=Excavation+Services&override_cta=Request+pricing+%26+availability,"Family owned and operated business driven by pride, determination, workmanship and craftsmanship offering you NH state certified septic system installations, emergencies, repairs and inspections. Also a wide variety of services for around your house and property, specialized in yard expansion, concrete pad work, solving drainage issues to yearly driveway maintenance.","Soil backfilling and compaction, Earthmoving or regrading, Excavation, Land grading, Land clearing.",,5,1,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=New+Durham%2C+NH,2026-06-05,,,,,,,,Serving Center Harbor area.,Open 24 hours all week.,,
excavation contractors,Salem,NH,Ces Property Service,,Serving Salem and the Surrounding Area,earthmoving,,,,4.3,6,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=Salem%2C+NH+03079,2026-06-05,,,,,,,,,,,
excavation contractors,Salem,NH,Thompson's Sewer Service,,17 Roulston Rd,construction,,,,4.3,6,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=Salem%2C+NH+03079,2026-06-05,,,,,,,,,,,
excavation contractors,Salem,NH,LaFrance Septic Services,,Serving Salem and the Surrounding Area,excavation,,,,5,3,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=Salem%2C+NH+03079,2026-06-05,,,,,,,,,,,
excavation contractors,Salem,NH,Reliable Well and Pump,,Serving Tewksbury and the Surrounding Area,,,,,4.8,25,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=Salem%2C+NH+03079,2026-06-05,,,,,,,,,,,
excavation contractors,Salem,NH,Levesque Wood Company,,Serving Andover and the Surrounding Area,site preparation,,,,4.9,23,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=Salem%2C+NH+03079,2026-06-05,,,,,,,,,,,
excavation contractors,Salem,NH,Frye's Landscaping and Irrigation,,Serving Groveland and the Surrounding Area,construction,,,,5,2,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=Salem%2C+NH+03079,2026-06-05,,,,,,,,,,,
excavation contractors,Salem,NH,E & Z EXCAVATION LLC,Not provided,"Serving Salem, NH and surrounding areas",https://www.homeadvisor.com/rated.E2EXCAVATIONLLCPhone.139049714.html,"We take great pride in our experience, expertise, quality, and customer service that we provide to meet the consumer's needs. It is our mission to provide excellent workmanship and complete customer satisfaction from start to completion of a project. Our reputation is based on service, safety, and quality, regardless of how large or small the job.","Excavation Major Grading or Resloping, Brick and Stone Patios, Walks, and Steps Installation, Brick, Stone or Block Wall Installation",,5,23,https://www.homeadvisor.com/c.Excavation.Salem.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.E2EXCAVATIONLLCPhone.139049714.html,"$1,000 - $14,500",,,,,,,,,
excavation contractors,Salem,NH,Dags Excavation,Not specified in the content.,"Serving Salem, NH and surrounding areas",https://www.homeadvisor.com/rated.d.136587846.html,"With years of experience in the excavation industry, we are the experts you need to take care of your home or business. We have the solution for all of your excavating, landscape, and patio needs. We take pride in our work and strive to put out the highest quality work possible.","Excavation Major Grading or Resloping, Sod Installation, Landscape Minor Grading or Resloping Service, Lawn Care Lawn Seeding",,5,16,https://www.homeadvisor.com/c.Excavation.Salem.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.d.136587846.html,"$1,100 - $18,000",Not specified in the content.,,Not specified in the content. Contact business to verify.,,,,,,
excavation contractors,Salem,NH,"Simoneau Excavation, LLC",,"Serving Salem, NH and surrounding areas",https://www.homeadvisor.com/rated.SimoneauExcavationLLC.84230840.html,We are a family owned and operated company that values honesty and integrity and treats your home as if it were our own. We offer over years of industry experience and a variety of home improvement services that are customizable to each individual project. We specialize in excavation work and pride ourselves on the quality of our work as well as our commitment to outstanding results. We look forward to building lasting relationships and guarantee your satisfaction!,"Excavation Major Grading or Resloping, Gravel or Loose Fill Paving Install, Spread or Scrape, Demolition",,5,8,https://www.homeadvisor.com/c.Excavation.Salem.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.SimoneauExcavationLLC.84230840.html,"$1,850",7 years,,Yes,,,,,,
excavation contractors,Salem,NH,"Outdoorx, LLC",Not explicitly stated in provided content.,"Serving Salem, NH and surrounding areas",https://www.homeadvisor.com/rated.outdoorxllc.123969903.html,"Thank you for visiting OutdoorX, LLC. We are your locally owned and operated landscaping and hardscaping specialists based in Salem, MA. We service clients throughout Essex County and the surrounding areas. Contact us now for your free estimate--we look forward to working with you soon!","Designer - Landscape, Wood Fence - Install, Lawn Care - Maintain and Mow a Lawn, and more.",,4.9,34,https://www.homeadvisor.com/c.Excavation.Salem.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.outdoorxllc.123969903.html,$300 - $850,"Time not explicitly stated, but has positive reviews dating back to at least 2022.",,Yes,,,,,,
excavation contractors,Salem,NH,McAdams Excavation & Landscaping,,"Serving Salem, NH and surrounding areas",https://www.homeadvisor.com/rated.McadamsExcavations.116305186.html,"At McAdams Excavation & Landscaping, we pride our company on Reliability, Great Communication, Integrity, and Quality work. We strongly believe in giving our absolute best in all of our projects, no matter how big or small. We are experts in our trade, and will always keep you educated on your particular task or project. We look forward to earning your business!","Excavation Major Grading or Resloping, Brick and Stone Patios, Walks, and Steps - Install, Brick, Stone or Block Wall Installation, Brush and debris removal, Minor Grading and Resloping of Landscape, Stump Removal, Tree planting.",,4.4,22,https://www.homeadvisor.com/c.Excavation.Salem.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.McadamsExcavations.116305186.html,"$500 - $20,000",9,,,,,,,,
excavation contractors,Salem,NH,SPERO BROTHERS CONSTRUCTION LLP,,"Serving Salem, NH and surrounding areas",https://www.homeadvisor.com/rated.DavesMasonry.107555711.html,"With over 50 years of experience in the Concrete & Masonry industry, SPERO BROTHERS CONSTRUCTION LLP is your industry expert in Plaistow. We pride ourselves on our extreme professionalism and attention to detail. Our customer satisfaction guarantee will assure you we will not leave your property until you are completely satisfied with our work. As a family owned and operated business you can trust that we will treat your home as we would treat our own. Give us a call today we look forward to working with you!","Excavation, Major Grading or Resloping, Demolition, Tree Stump Removal, Concrete & Masonry",,4.8,25,https://www.homeadvisor.com/c.Excavation.Salem.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.DavesMasonry.107555711.html,"$2,500 - $7,350",18,,yes,,,,,,
excavation contractors,Salem,NH,"S.L. Dionne Landscaping and Lawn Maintenance, LLC",not provided,"Serving Salem, NH and surrounding areas",https://www.homeadvisor.com/rated.SLDionneLandscaping.40913782.html,"S.L. Dionne Landscaping and Lawn Maintenance, LLC provides a wide variety of brick and stone hardscape work throughout the Nashua and surrounding areas of New Hampshire, priding themselves on attention to detail and customer retention.","Excavation Major Grading or Resloping, Brick and Stone Patios, Walks, and Steps Installation, Brick, Stone or Block Wall Installation, Landscape Minor Grading or Resloping Service, Brick and Stone Driveways & Floors Installation Service, Interlocking Pavers for Patios, Walks & Steps Installation, Stump Removal, Excavation, Retaining Walls, Mulching, Plantings, Walkways.",,4.5,26,https://www.homeadvisor.com/c.Excavation.Salem.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.SLDionneLandscaping.40913782.html,"$3,400 - $28,000",35,,yes,,,,,,
excavation contractors,Salem,NH,Pasquale Property Services,,"Serving Salem, NH and surrounding areas",https://www.homeadvisor.com/rated.PasqualeProperty.157277976.html,"With over a decade of experience, I provide top-notch landscape, hardscape, paving, and excavation services, including plowing and general property maintenance. As a dedicated young professional, I'm eager to establish my reputation through high-quality work and a strong sense of pride in every project.","Excavation, Minor landscaping, Landscape Yard or Garden Installation, Major Grading or Resloping",,5,8,https://www.homeadvisor.com/c.Excavation.Salem.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.PasqualeProperty.157277976.html,"$250 - $6,500",10+,,Yes,,,,,,
excavation contractors,Hooksett,NH,JDL Excavation,,,https://www.angi.com/companylist/us/nh/raymond/jdl-excavation-reviews-1.htm,"We take great pride in our experience, expertise, quality, and customer service that we provide to meet the consumer's needs. It is our mission to provide excellent workmanship and complete customer satisfaction, from the start to the completion of a project. In order to understand the needs and expectations of our customers, we take great care to work and communicate with every customer in a professional manner. Our reputation is based on service, safety, and quality, regardless of how large or small the job.","Excavation Major Grading or Resloping, Landscape Minor Grading or Resloping Service, Building Site Preparation and Clearing",,5,21,https://www.angi.com/companylist/us/nh/hooksett/excavating.htm,2026-06-05,https://www.angi.com/companylist/us/nh/raymond/jdl-excavation-reviews-1.htm,"$2,240 - $3,400",7 years,,no,,,"Raymond, NH",,,
excavation contractors,Hooksett,NH,JC Tree & Excavation,,"Hooksett, NH",https://www.angi.com/companylist/us/nh/hooksett/jc-tree-and-excavation-reviews-10924112.htm,"We specialize in Tree removal, Land clearing, Stump grinding, Site work, and more! With industry experience since 2014, we handle hazard trees, yard expansions, lot clearings, stump removal, etc. We are friendly, experienced, insured, and offer competitive pricing. No job is too big or too small. We offer free quotes!","Hazard trees, Land/lot clearing, Site work, Stump grinding, Tree removal, and more!",,5,1,https://www.angi.com/companylist/us/nh/hooksett/excavating.htm,2026-06-05,https://www.jctreeandexcavation.com,"Competitive pricing, free quotes available",Since 2014,,Yes,,,"Hooksett, NH",,,
excavation contractors,Hooksett,NH,E & Z EXCAVATION LLC,,,https://www.angi.com/companylist/us/nh/bow/e-z-excavation-llc-reviews-1.htm,"We take great pride in our experience, expertise, quality, and customer service that we provide to meet the consumer's needs. It is our mission to provide excellent workmanship and complete customer satisfaction from start to completion of a project. Our reputation is based on service, safety, and quality, regardless of how large or small the job.","Excavation Major Grading or Resloping, Brick and Stone Patios, Walks, and Steps Installation, Brick, Stone or Block Wall Installation, Building Site Preparation and Clearing, Landscape Minor Grading or Resloping Service",,5,23,https://www.angi.com/companylist/us/nh/hooksett/excavating.htm,2026-06-05,https://www.angi.com/companylist/us/nh/bow/e-z-excavation-llc-reviews-1.htm,"$1,000 - $14,500",,,Yes,,,"Bow, NH",,,
excavation contractors,Hooksett,NH,"Bacon Excavation, Inc.",,,https://www.angi.com/companylist/us/nh/weare/bacon-excavation-inc-reviews-1.htm,"We pride our company on reliability, great communication, integrity, and quality work. We are experts in our trade and will do our best to keep you as educated as we can on your particular task or project. We look forward to earning your business! Book with us online or feel free to give us a call today!","Excavation, Major Grading or Resloping, Landscape Minor Grading or Resloping Service, Tree Stump Removal, Tree Removal",,5,1,https://www.angi.com/companylist/us/nh/hooksett/excavating.htm,2026-06-05,https://www.angi.com/companylist/us/nh/weare/bacon-excavation-inc-reviews-1.htm,"$1,800 - $3,559",,,Yes,,,"Weare, NH and surrounding areas",,,
excavation contractors,Hooksett,NH,Forrest Excavation,Not provided in content.,Not provided in content.,https://www.angi.com/companylist/us/me/mount-vernon/forrest-excavation-reviews-1.htm,"We take great pride in our experience, expertise, quality and customer service that we provide to meet the consumer's needs. It is our mission to provide excellent workmanship and complete customer satisfaction from start to completion of a project. In order to understand the needs and expectations of our customers, we take great care to work and communicate with every customer in a professional manner. Our reputation is based on service, safety, and quality, regardless of how large or small the job.","Excavation, Dirt Work, Major Grading or Resloping, Gravel or Loose Fill Paving Install, Landscape Minor Grading or Resloping Service",,5,1,https://www.angi.com/companylist/us/nh/hooksett/excavating.htm,2026-06-05,https://www.forrestexcavation.com,"$200 - $23,500",31 years,Self-reported; check local requirements.,Yes,,,Mount Vernon and surrounding areas,,,https://img.logo.dev/forrestexcavation.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
excavation contractors,Hooksett,NH,SBuss Excavation,Not provided,Not provided,https://www.angi.com/companylist/us/nh/concord/sbuss-excavation-reviews-1.htm,"We, here at Sbuss Excavation, take pride in our work and always pay attention to the minor details, always going the extra mile to ensure quality on every project we do. Our customers know they can rely on us no matter what the project may be.","Excavation Major Grading or Resloping, Foundation Drainage Installation and Replacement, Recovery Service, and more.",,5,1,https://www.angi.com/companylist/us/nh/hooksett/excavating.htm,2026-06-05,https://www.angi.com/companylist/us/nh/concord/sbuss-excavation-reviews-1.htm,"$1,200 - $2,400",11 years,Not provided,Yes,,,"Concord, NH and surrounding areas",,,
excavation contractors,Hooksett,NH,"Anchor Excavating, LLC",,,https://www.angi.com/companylist/us/nh/wilmot/anchor-excavating-llc-reviews-1.htm,,,,5,1,https://www.angi.com/companylist/us/nh/hooksett/excavating.htm,2026-06-05,,,,,,,,,,,
excavation contractors,Hooksett,NH,"Simoneau Excavation, LLC",Not Provided,Not Provided,https://www.angi.com/companylist/us/nh/hudson/simoneau-excavation-llc-reviews-1.htm,We are a family owned and operated company that values honesty and integrity and treats your home as if it were our own. We offer over years of industry experience and a variety of home improvement services that are customizable to each individual project. We specialize in excavation work and pride ourselves on the quality of our work as well as our commitment to outstanding results. We look forward to building lasting relationships and guarantee your satisfaction!,"Excavation Major Grading or Resloping, Gravel or Loose Fill Paving Install, Spread or Scrape, Demolition",,5,8,https://www.angi.com/companylist/us/nh/hooksett/excavating.htm,2026-06-05,https://www.simoneauexcavation.com,"$1,850",7 years,05283,Yes,,,NH,,,https://img.logo.dev/simoneauexcavation.com?token=pk_NFrl5GunTOeNhOmq-xZEIw
excavation contractors,Hooksett,NH,Todd's Tree Service,,,https://www.angi.com/companylist/us/nh/manchester/todds-tree-service-reviews-1.htm,"We are an experienced and professional tree service southern NH. Our services are prompt, reasonable, and thorough. Our goal is to always deliver above what you expect. We thank you for selecting our company to handle your tree care and for any referrals you send our way.","Tree Trimming, Tree Removal",,5,1,https://www.angi.com/companylist/us/nh/hooksett/excavating.htm,2026-06-05,https://www.angi.com/companylist/us/nh/manchester/todds-tree-service-reviews-1.htm,"$3,000 - $4,500",20 years,,yes,,,Southern New Hampshire,,,
excavation contractors,Hooksett,NH,Earth Dynamics of New England,,,https://www.angi.com/companylist/us/nh/fremont/earth-dynamics-of-new-england-reviews-1.htm,"We have been serving customers in Southern NH and Northeastern Mass for more than 20 years. As a military veteran, I take pride in my work, and offer fast, efficient service at an honest and reasonable price. All of my work is 100% guaranteed.","Leveling & Grading, Stump Grinding, Stump Removal, Yard Sculpting, York Rake",,5,1,https://www.angi.com/companylist/us/nh/hooksett/excavating.htm,2026-06-05,https://www.angi.com/companylist/us/nh/fremont/earth-dynamics-of-new-england-reviews-1.htm,"$250 - $1,400",24,,Yes,,,Southern NH and Northeastern Mass,,,
excavation contractors,Windham,NH,Vasili's Tree Service,,Serving Merrimack and the Surrounding Area,,,,,5,4,https://m.yelp.com/search?find_desc=Excavation+Services&find_loc=Windham%2C+NH,2026-06-05,,,,,,,,,,,
excavation contractors,Merrimack,NH,E & Z EXCAVATION LLC,Not provided,"Serving Merrimack, NH and surrounding areas",https://www.homeadvisor.com/rated.E2EXCAVATIONLLCPhone.139049714.html,"We take great pride in our experience, expertise, quality, and customer service that we provide to meet the consumer's needs. It is our mission to provide excellent workmanship and complete customer satisfaction from start to completion of a project. Our reputation is based on service, safety, and quality, regardless of how large or small the job.","Excavation Major Grading or Resloping, Brick and Stone Patios, Walks, and Steps Installation, Brick, Stone or Block Wall Installation, Landscape Minor Grading or Resloping Service, Building Site Preparation and Clearing",,5,23,https://www.homeadvisor.com/c.Excavation.Merrimack.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.E2EXCAVATIONLLCPhone.139049714.html,"$1,000 - $14,500",,,Yes,,,,,,
excavation contractors,Merrimack,NH,Dags Excavation,Not provided,"Serving Merrimack, NH and surrounding areas",https://www.homeadvisor.com/rated.d.136587846.html,"With years of experience in the excavation industry, we are the experts you need to take care of your home or business. We have the solution for all of your excavating, landscape, and patio needs. We take pride in our work and strive to put out the highest quality work possible.","Excavation Major Grading or Resloping, Sod Installation, Landscape Minor Grading or Resloping Service, Lawn Care Lawn Seeding",,5,16,https://www.homeadvisor.com/c.Excavation.Merrimack.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.d.136587846.html,"Typical project cost ranges from $1,100 to $18,000.","Not explicitly stated, but indicated to have years of experience.",,Not explicitly stated if insured.,,,,,,
excavation contractors,Merrimack,NH,"Simoneau Excavation, LLC",Not provided,"Serving Merrimack, NH and surrounding areas",https://www.homeadvisor.com/rated.SimoneauExcavationLLC.84230840.html,We are a family owned and operated company that values honesty and integrity and treats your home as if it were our own. We offer over years of industry experience and a variety of home improvement services that are customizable to each individual project. We specialize in excavation work and pride ourselves on the quality of our work as well as our commitment to outstanding results. We look forward to building lasting relationships and guarantee your satisfaction!,"Excavation, Major Grading or Resloping, Gravel or Loose Fill Paving Install, Spread or Scrape, Demolition, Emergency services",,5,8,https://www.homeadvisor.com/c.Excavation.Merrimack.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.SimoneauExcavationLLC.84230840.html,"$1,850",7 years,,Yes,,,,,,
excavation contractors,Merrimack,NH,McAdams Excavation & Landscaping,Not provided,"Serving Merrimack, NH and surrounding areas",https://www.homeadvisor.com/rated.McadamsExcavations.116305186.html,"At McAdams Excavation & Landscaping, we pride our company on Reliability, Great Communication, Integrity, and Quality work. We strongly believe in giving our absolute best in all of our projects, no matter how big or small. We are experts in our trade, and will always keep you educated on your particular task or project. We look forward to earning your business!","Excavation Major Grading or Resloping, Brick and Stone Patios, Walks, and Steps - Install, Brick, Stone or Block Wall Installation, Brush and debris removal, Minor Grading and Resloping of Landscape, Stump Removal, Tree planting",,4.4,22,https://www.homeadvisor.com/c.Excavation.Merrimack.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.McadamsExcavations.116305186.html,"$500 - $20,000",9 years,,No,,,,,,
excavation contractors,Merrimack,NH,Ikon Imports LLC,Not provided,"Serving Merrimack, NH and surrounding areas",https://www.homeadvisor.com/rated.IkonImportsLLC.150705400.html,"At Ikon Imports LLC, we provide expert junk removal, demolition, construction clean-up, and trash pickup services with a focus on reliability, transparency, and top-quality results. Whether you're tackling a home renovation or just need a quick cleanup, our team is here to make the process seamless and stress-free. We take pride in our strong communication, ensuring you're always in the loop and fully informed about your project every step of the way. With our commitment to integrity and outstanding service, we aim to build lasting relationships with our clients. We look forward to the opportunity to serve you and earn your trust!","Post Construction Clean up, Excavation Major Grading or Resloping, Demolition, Junk Removal, Trash Pickup, and Construction Clean-up",,5,9,https://www.homeadvisor.com/c.Excavation.Merrimack.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.IkonImportsLLC.150705400.html,"Typical project costs range from $130 to $4,500 depending on the service required.",8 years,,,,,,,,
excavation contractors,Merrimack,NH,Bond-Tite Tank Service,Not provided,"Serving Merrimack, NH and surrounding areas",https://www.homeadvisor.com/rated.BONDTITETANKSVC.12070952.html,"We have over 60 years of experience in replacing or removing aboveground residential oil storage tanks in MA, southern NH, northern and eastern CT, and RI. We're here to help you navigate this process and will provide superior customer service in the process. Our vehicles are fully stocked, and each has specialized equipment which enables us to replace most oil tanks in under 3 hours.",Water or Fuel Tank Service,,4.9,49,https://www.homeadvisor.com/c.Excavation.Merrimack.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.BONDTITETANKSVC.12070952.html,"$400 - $5,600",68 years,,Yes,,,,,,
excavation contractors,Merrimack,NH,"J. Waller Landscape/Construction, LLC",Not provided,"Serving Merrimack, NH and surrounding areas",https://www.homeadvisor.com/rated.jWaller.46951118.html,"J. Waller Landscape/Construction, LLC is committed to excellence in every aspect of our business. With over 10 years of experience, we uphold a standard of integrity bound by fairness, honesty, and personal responsibility. Our distinction is the quality of service we bring to our customers. Accurate knowledge of our trade combined with ability is what makes us true professionals. Above all, we are watchful of our customers' interests and make their concerns the basis of our business.","Excavation Major Grading or Resloping, Brick and Stone Patios, Walks, and Steps Installation, Gravel or Loose Fill Paving Install, Spread or Scrape",,4.7,18,https://www.homeadvisor.com/c.Excavation.Merrimack.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.jWaller.46951118.html,"$200 to $15,000",13 years,,Yes,,,,,,
excavation contractors,Merrimack,NH,"S.L. Dionne Landscaping and Lawn Maintenance, LLC",Not provided,"Serving Merrimack, NH and surrounding areas",https://www.homeadvisor.com/rated.SLDionneLandscaping.40913782.html,"S.L. Dionne Landscaping and Lawn Maintenance, LLC, provides a wide variety of brick and stone hardscape work throughout all of the Nashua and surrounding areas of New Hampshire. We pride ourselves on our attention to detail and our customer retention throughout the years.","Excavation Major Grading or Resloping, Brick and Stone Patios, Walks, and Steps Installation, Brick, Stone or Block Wall Installation, Landscape Minor Grading or Resloping Service, Brick and Stone Driveways & Floors Installation Service, Interlocking Pavers for Patios, Walks & Steps Installation",,4.5,26,https://www.homeadvisor.com/c.Excavation.Merrimack.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.SLDionneLandscaping.40913782.html,"Typically around $3,400 to $28,000 depending on the project.",35 years,,Yes,,,,,,
excavation contractors,Merrimack,NH,On Task Construction LLC,Not provided,"Serving Merrimack, NH and surrounding areas",https://www.homeadvisor.com/rated.ontaskconstructionllc.162344914.html,"We are committed to excellence in every aspect of our business. We uphold a standard of integrity bound by fairness, honesty, and personal responsibility. Our distinction is the quality of service we bring to our customers. Accurate knowledge of our trade combined with ability is what makes us true professionals. Above all, we are watchful of our customers interests, and make their concerns the basis of our business.","Deck or Porch, Excavation Major Grading or Resloping, Demolition, Spray foam",,5,9,https://www.homeadvisor.com/c.Excavation.Merrimack.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.ontaskconstructionllc.162344914.html,$500,,,Yes,,,,,,
excavation contractors,Merrimack,NH,O'Sullivan Construction and Property Management,Not provided,"Serving Merrimack, NH and surrounding areas",https://www.homeadvisor.com/rated.CRConstruction.104295895.html,"Previously C&R Construction just rebranding to expand our horizons and this is about to be our 8th year in business and looking forward to what to what's in store. We have a pristine reputation and take pride in our work as well as customer satisfaction. We are able to take care of anything. Our year consists of decks, porches, basement and attic finishing, garages, additions, total rehabs house flips, rentals and our beloved new construction. We also handle grading, sloping, demolition work & tree work snow removal services as in plowing for homeowners and businesses.","Carpentry Framing - Install, Deck or Porch - Build or Replace, Deck or Porch - Repair, and many more including grading, sloping, demolition, snow removal.",,4.3,12,https://www.homeadvisor.com/c.Excavation.Merrimack.NH.-12028.html,2026-06-05,https://www.homeadvisor.com/rated.CRConstruction.104295895.html,"$1,200 - $1,500 based on past projects.",8 years,,Yes,,,,,,
excavation contractors,Hudson,NH,Tommy Tree & Excavation,,"Nashua, NH",https://www.yelp.com/biz/tommy-tree-and-excavation-nashua?osq=Excavation+Services&override_cta=Request+pricing+%26+availability,"Tommy Tree & Excavation provides emergency tree removal, land clearing, specialized tree services, tree care and maintenance and tree preservation service to the Nashua, NH area.","Tree removal, Soil backfilling and compaction, Excavation, Trench digging",,5,1,https://www.yelp.com/search?find_desc=Excavation+Services&find_loc=Hudson%2C+NH+03051,2026-06-05,https://www.yelp.com/biz/tommy-tree-and-excavation-nashua,,,,,,,"Nashua, NH",Monday - Friday: 8:00 AM - 5:00 PM; Saturday: 8:00 AM - 5:00 PM; Sunday: Closed,,
